school_id,county,subcounty,ward,school,parasite,positive_cases,total_students_tested,prevalence,lng,lat,prv_ctg
4181054,Nakuru,Rongai,Visoi,Tuiyotich,Hookworm,0,30,0,36.0112639,-0.0923728,<2%
4181054,Nakuru,Rongai,Visoi,Tuiyotich,S.mansoni,1,30,0.0333333333333333,36.0112639,-0.0923728,2%-<10%
4181054,Nakuru,Rongai,Visoi,Tuiyotich,dipstick haematobium,0,30,0,36.0112639,-0.0923728,<2%
4181054,Nakuru,Rongai,Visoi,Tuiyotich,trichuris,0,30,0,36.0112639,-0.0923728,<2%
4181112,Nakuru,Subukia,Kabazi,Akuisi,Taenia saginata,0,32,0,36.1366583,-0.1096983,<2%
4181112,Nakuru,Subukia,Kabazi,Akuisi,S.mansoni,0,32,0,36.1366583,-0.1096983,<2%
4181112,Nakuru,Subukia,Kabazi,Akuisi,Hookworm,0,32,0,36.1366583,-0.1096983,<2%
4181112,Nakuru,Subukia,Kabazi,Akuisi,Ascaris lumbricoides,0,32,0,36.1366583,-0.1096983,<2%
4181112,Nakuru,Subukia,Kabazi,Akuisi,Taenia solium,0,32,0,36.1366583,-0.1096983,<2%
4181112,Nakuru,Subukia,Kabazi,Akuisi,dipstick haematobium,0,32,0,36.1366583,-0.1096983,<2%
4181112,Nakuru,Subukia,Kabazi,Akuisi,trichuris,0,32,0,36.1366583,-0.1096983,<2%
4181122,Nakuru,Subukia,Subukia,Subukia,Taenia solium,0,32,0,36.1969483,-0.0306633,<2%
4181122,Nakuru,Subukia,Subukia,Subukia,Ascaris lumbricoides,0,32,0,36.1969483,-0.0306633,<2%
4181122,Nakuru,Subukia,Subukia,Subukia,Hookworm,0,32,0,36.1969483,-0.0306633,<2%
4181122,Nakuru,Subukia,Subukia,Subukia,S.mansoni,0,32,0,36.1969483,-0.0306633,<2%
4181122,Nakuru,Subukia,Subukia,Subukia,dipstick haematobium,0,32,0,36.1969483,-0.0306633,<2%
4181122,Nakuru,Subukia,Subukia,Subukia,trichuris,0,32,0,36.1969483,-0.0306633,<2%
4181122,Nakuru,Subukia,Subukia,Subukia,Taenia saginata,0,32,0,36.1969483,-0.0306633,<2%
4181125,Nakuru,Subukia,Subukia,Kamemo,dipstick haematobium,0,32,0,36.1969714,-0.0306649,<2%
4181131,Nakuru,Subukia,Waseges,Gatagati,Hookworm,0,32,0,36.2506488,0.1683373,<2%
4181131,Nakuru,Subukia,Waseges,Gatagati,S.mansoni,0,32,0,36.2506488,0.1683373,<2%
4181131,Nakuru,Subukia,Waseges,Gatagati,Taenia saginata,0,32,0,36.2506488,0.1683373,<2%
4181131,Nakuru,Subukia,Waseges,Gatagati,Taenia solium,0,32,0,36.2506488,0.1683373,<2%
4181131,Nakuru,Subukia,Waseges,Gatagati,dipstick haematobium,0,32,0,36.2506488,0.1683373,<2%
4181131,Nakuru,Subukia,Waseges,Gatagati,trichuris,0,32,0,36.2506488,0.1683373,<2%
4181131,Nakuru,Subukia,Waseges,Gatagati,Ascaris lumbricoides,0,32,0,36.2506488,0.1683373,<2%
4181132,Nakuru,Subukia,Waseges,Simboiyon (Waseges),trichuris,0,32,0,36.2437179,0.0780036,<2%
4181132,Nakuru,Subukia,Waseges,Simboiyon (Waseges),S.mansoni,0,32,0,36.2437179,0.0780036,<2%
4181132,Nakuru,Subukia,Waseges,Simboiyon (Waseges),Taenia saginata,0,32,0,36.2437179,0.0780036,<2%
4181132,Nakuru,Subukia,Waseges,Simboiyon (Waseges),Ascaris lumbricoides,0,32,0,36.2437179,0.0780036,<2%
4181132,Nakuru,Subukia,Waseges,Simboiyon (Waseges),Hookworm,0,32,0,36.2437179,0.0780036,<2%
4181132,Nakuru,Subukia,Waseges,Simboiyon (Waseges),dipstick haematobium,0,32,0,36.2437179,0.0780036,<2%
4181132,Nakuru,Subukia,Waseges,Simboiyon (Waseges),Taenia solium,0,32,0,36.2437179,0.0780036,<2%
4181134,Nakuru,Subukia,Waseges,Looremeta,Ascaris lumbricoides,0,32,0,36.2349994,0.010084,<2%
4181134,Nakuru,Subukia,Waseges,Looremeta,Hookworm,0,32,0,36.2349994,0.010084,<2%
4181134,Nakuru,Subukia,Waseges,Looremeta,S.mansoni,0,32,0,36.2349994,0.010084,<2%
4181134,Nakuru,Subukia,Waseges,Looremeta,Taenia saginata,0,32,0,36.2349994,0.010084,<2%
4181134,Nakuru,Subukia,Waseges,Looremeta,Taenia solium,0,32,0,36.2349994,0.010084,<2%
4181134,Nakuru,Subukia,Waseges,Looremeta,dipstick haematobium,0,32,0,36.2349994,0.010084,<2%
4181134,Nakuru,Subukia,Waseges,Looremeta,trichuris,0,32,0,36.2349994,0.010084,<2%
4181135,Nakuru,Subukia,Waseges,Gitundaga,dipstick haematobium,0,32,0,36.2345714,0.1893503,<2%
4190111,Kericho,Ainamoi,Ainamoi,Ainamoi,trichuris,0,30,0,35.2827429,-0.2999693,<2%
4190111,Kericho,Ainamoi,Ainamoi,Ainamoi,Hookworm,0,30,0,35.2827429,-0.2999693,<2%
4190111,Kericho,Ainamoi,Ainamoi,Ainamoi,dipstick haematobium,2,30,0.0666666666666667,35.2827429,-0.2999693,2%-<10%
4190111,Kericho,Ainamoi,Ainamoi,Ainamoi,Ascaris lumbricoides,1,30,0.0333333333333333,35.2827429,-0.2999693,2%-<10%
4190111,Kericho,Ainamoi,Ainamoi,Ainamoi,Taenia saginata,0,30,0,35.2827429,-0.2999693,<2%
4190111,Kericho,Ainamoi,Ainamoi,Ainamoi,Taenia solium,0,30,0,35.2827429,-0.2999693,<2%
4190111,Kericho,Ainamoi,Ainamoi,Ainamoi,S.mansoni,0,30,0,35.2827429,-0.2999693,<2%
4190121,Kericho,Ainamoi,Kapkugerwet,Chemugusu,Ascaris lumbricoides,0,30,0,35.3152441,-0.3501921,<2%
4190121,Kericho,Ainamoi,Kapkugerwet,Chemugusu,Hookworm,0,30,0,35.3152441,-0.3501921,<2%
4190121,Kericho,Ainamoi,Kapkugerwet,Chemugusu,S.mansoni,0,30,0,35.3152441,-0.3501921,<2%
4190121,Kericho,Ainamoi,Kapkugerwet,Chemugusu,Taenia saginata,0,30,0,35.3152441,-0.3501921,<2%
4190121,Kericho,Ainamoi,Kapkugerwet,Chemugusu,dipstick haematobium,1,30,0.0333333333333333,35.3152441,-0.3501921,2%-<10%
4190121,Kericho,Ainamoi,Kapkugerwet,Chemugusu,trichuris,0,30,0,35.3152441,-0.3501921,<2%
4190121,Kericho,Ainamoi,Kapkugerwet,Chemugusu,Taenia solium,0,30,0,35.3152441,-0.3501921,<2%
4190122,Kericho,Ainamoi,Kapkugerwet,Sumeiyon,Taenia solium,0,30,0,35.291505,-0.335615,<2%
4190122,Kericho,Ainamoi,Kapkugerwet,Sumeiyon,trichuris,0,30,0,35.291505,-0.335615,<2%
4190122,Kericho,Ainamoi,Kapkugerwet,Sumeiyon,Taenia saginata,0,30,0,35.291505,-0.335615,<2%
4190122,Kericho,Ainamoi,Kapkugerwet,Sumeiyon,Ascaris lumbricoides,2,30,0.0666666666666667,35.291505,-0.335615,2%-<10%
4190122,Kericho,Ainamoi,Kapkugerwet,Sumeiyon,dipstick haematobium,2,30,0.0666666666666667,35.291505,-0.335615,2%-<10%
4190122,Kericho,Ainamoi,Kapkugerwet,Sumeiyon,Hookworm,0,30,0,35.291505,-0.335615,<2%
4190122,Kericho,Ainamoi,Kapkugerwet,Sumeiyon,S.mansoni,0,30,0,35.291505,-0.335615,<2%
4190123,Kericho,Ainamoi,Kapkugerwet,Keongo,Hookworm,1,30,0.0333333333333333,35.2992144,-0.3435141,2%-<10%
4190123,Kericho,Ainamoi,Kapkugerwet,Keongo,S.mansoni,0,30,0,35.2992144,-0.3435141,<2%
4190123,Kericho,Ainamoi,Kapkugerwet,Keongo,Taenia saginata,0,30,0,35.2992144,-0.3435141,<2%
4190123,Kericho,Ainamoi,Kapkugerwet,Keongo,Taenia solium,0,30,0,35.2992144,-0.3435141,<2%
4190123,Kericho,Ainamoi,Kapkugerwet,Keongo,dipstick haematobium,2,30,0.0666666666666667,35.2992144,-0.3435141,2%-<10%
4190123,Kericho,Ainamoi,Kapkugerwet,Keongo,trichuris,0,30,0,35.2992144,-0.3435141,<2%
4190123,Kericho,Ainamoi,Kapkugerwet,Keongo,Ascaris lumbricoides,1,30,0.0333333333333333,35.2992144,-0.3435141,2%-<10%
4190131,Kericho,Ainamoi,Kapsaos,Kondamet-Tul,trichuris,0,29,0,35.3792369,-0.2792548,<2%
4190131,Kericho,Ainamoi,Kapsaos,Kondamet-Tul,Taenia saginata,0,29,0,35.3792369,-0.2792548,<2%
4190131,Kericho,Ainamoi,Kapsaos,Kondamet-Tul,Taenia solium,0,29,0,35.3792369,-0.2792548,<2%
4190131,Kericho,Ainamoi,Kapsaos,Kondamet-Tul,dipstick haematobium,0,29,0,35.3792369,-0.2792548,<2%
4190131,Kericho,Ainamoi,Kapsaos,Kondamet-Tul,Hookworm,0,29,0,35.3792369,-0.2792548,<2%
4190131,Kericho,Ainamoi,Kapsaos,Kondamet-Tul,S.mansoni,0,29,0,35.3792369,-0.2792548,<2%
4190131,Kericho,Ainamoi,Kapsaos,Kondamet-Tul,Ascaris lumbricoides,0,29,0,35.3792369,-0.2792548,<2%
4190132,Kericho,Ainamoi,Kapsaos,Kapngetuny,Ascaris lumbricoides,3,30,0.1,35.33428,-0.3203304,10%-<50%
4190132,Kericho,Ainamoi,Kapsaos,Kapngetuny,S.mansoni,0,30,0,35.33428,-0.3203304,<2%
4190132,Kericho,Ainamoi,Kapsaos,Kapngetuny,Taenia saginata,0,30,0,35.33428,-0.3203304,<2%
4190132,Kericho,Ainamoi,Kapsaos,Kapngetuny,Taenia solium,0,30,0,35.33428,-0.3203304,<2%
4190132,Kericho,Ainamoi,Kapsaos,Kapngetuny,dipstick haematobium,0,30,0,35.33428,-0.3203304,<2%
4190132,Kericho,Ainamoi,Kapsaos,Kapngetuny,trichuris,0,30,0,35.33428,-0.3203304,<2%
4190132,Kericho,Ainamoi,Kapsaos,Kapngetuny,Hookworm,0,30,0,35.33428,-0.3203304,<2%
4190141,Kericho,Ainamoi,Kapsoit,Chepkurbet,Ascaris lumbricoides,1,30,0.0333333333333333,35.2497383,-0.34548,2%-<10%
4190141,Kericho,Ainamoi,Kapsoit,Chepkurbet,Taenia solium,0,30,0,35.2497383,-0.34548,<2%
4190141,Kericho,Ainamoi,Kapsoit,Chepkurbet,dipstick haematobium,1,30,0.0333333333333333,35.2497383,-0.34548,2%-<10%
4190141,Kericho,Ainamoi,Kapsoit,Chepkurbet,Hookworm,0,30,0,35.2497383,-0.34548,<2%
4190141,Kericho,Ainamoi,Kapsoit,Chepkurbet,S.mansoni,0,30,0,35.2497383,-0.34548,<2%
4190141,Kericho,Ainamoi,Kapsoit,Chepkurbet,trichuris,0,30,0,35.2497383,-0.34548,<2%
4190141,Kericho,Ainamoi,Kapsoit,Chepkurbet,Taenia saginata,0,30,0,35.2497383,-0.34548,<2%
4190142,Kericho,Ainamoi,Kapsoit,Torit,Ascaris lumbricoides,0,30,0,35.1996076,-0.3061424,<2%
4190142,Kericho,Ainamoi,Kapsoit,Torit,S.mansoni,0,30,0,35.1996076,-0.3061424,<2%
4190142,Kericho,Ainamoi,Kapsoit,Torit,Taenia saginata,0,30,0,35.1996076,-0.3061424,<2%
4190142,Kericho,Ainamoi,Kapsoit,Torit,Taenia solium,0,30,0,35.1996076,-0.3061424,<2%
4190142,Kericho,Ainamoi,Kapsoit,Torit,trichuris,0,30,0,35.1996076,-0.3061424,<2%
4190142,Kericho,Ainamoi,Kapsoit,Torit,dipstick haematobium,0,29,0,35.1996076,-0.3061424,<2%
4190142,Kericho,Ainamoi,Kapsoit,Torit,Hookworm,0,30,0,35.1996076,-0.3061424,<2%
4190143,Kericho,Ainamoi,Kapsoit,Lemeiywet,dipstick haematobium,0,30,0,35.2172834,-0.2628467,<2%
4190143,Kericho,Ainamoi,Kapsoit,Lemeiywet,trichuris,0,30,0,35.2172834,-0.2628467,<2%
4190143,Kericho,Ainamoi,Kapsoit,Lemeiywet,Ascaris lumbricoides,2,30,0.0666666666666667,35.2172834,-0.2628467,2%-<10%
4190143,Kericho,Ainamoi,Kapsoit,Lemeiywet,Hookworm,1,30,0.0333333333333333,35.2172834,-0.2628467,2%-<10%
4190143,Kericho,Ainamoi,Kapsoit,Lemeiywet,S.mansoni,0,30,0,35.2172834,-0.2628467,<2%
4190143,Kericho,Ainamoi,Kapsoit,Lemeiywet,Taenia solium,0,30,0,35.2172834,-0.2628467,<2%
4190143,Kericho,Ainamoi,Kapsoit,Lemeiywet,Taenia saginata,0,30,0,35.2172834,-0.2628467,<2%
4190151,Kericho,Ainamoi,Kipchebor,Highland,Ascaris lumbricoides,0,30,0,35.2807117,-0.3710165,<2%
4190151,Kericho,Ainamoi,Kipchebor,Highland,Hookworm,0,30,0,35.2807117,-0.3710165,<2%
4190151,Kericho,Ainamoi,Kipchebor,Highland,S.mansoni,0,30,0,35.2807117,-0.3710165,<2%
4190151,Kericho,Ainamoi,Kipchebor,Highland,Taenia solium,0,30,0,35.2807117,-0.3710165,<2%
4190151,Kericho,Ainamoi,Kipchebor,Highland,dipstick haematobium,0,30,0,35.2807117,-0.3710165,<2%
4190151,Kericho,Ainamoi,Kipchebor,Highland,trichuris,1,30,0.0333333333333333,35.2807117,-0.3710165,2%-<10%
4190151,Kericho,Ainamoi,Kipchebor,Highland,Taenia saginata,0,30,0,35.2807117,-0.3710165,<2%
4190152,Kericho,Ainamoi,Kipchebor,Chepkolon,S.mansoni,0,30,0,35.2577445,-0.3701287,<2%
4190152,Kericho,Ainamoi,Kipchebor,Chepkolon,Taenia saginata,0,30,0,35.2577445,-0.3701287,<2%
4190152,Kericho,Ainamoi,Kipchebor,Chepkolon,Taenia solium,0,30,0,35.2577445,-0.3701287,<2%
4190152,Kericho,Ainamoi,Kipchebor,Chepkolon,Ascaris lumbricoides,0,30,0,35.2577445,-0.3701287,<2%
4190152,Kericho,Ainamoi,Kipchebor,Chepkolon,Hookworm,0,30,0,35.2577445,-0.3701287,<2%
4190152,Kericho,Ainamoi,Kipchebor,Chepkolon,trichuris,1,30,0.0333333333333333,35.2577445,-0.3701287,2%-<10%
4190152,Kericho,Ainamoi,Kipchebor,Chepkolon,dipstick haematobium,0,30,0,35.2577445,-0.3701287,<2%
4190161,Kericho,Ainamoi,Kipchimchim,Kerego,Ascaris lumbricoides,2,30,0.0666666666666667,35.28037,-0.3512176,2%-<10%
4190161,Kericho,Ainamoi,Kipchimchim,Kerego,Hookworm,0,30,0,35.28037,-0.3512176,<2%
4190161,Kericho,Ainamoi,Kipchimchim,Kerego,Taenia saginata,0,30,0,35.28037,-0.3512176,<2%
4190161,Kericho,Ainamoi,Kipchimchim,Kerego,Taenia solium,0,30,0,35.28037,-0.3512176,<2%
4190161,Kericho,Ainamoi,Kipchimchim,Kerego,dipstick haematobium,0,30,0,35.28037,-0.3512176,<2%
4190161,Kericho,Ainamoi,Kipchimchim,Kerego,S.mansoni,0,30,0,35.28037,-0.3512176,<2%
4190161,Kericho,Ainamoi,Kipchimchim,Kerego,trichuris,0,30,0,35.28037,-0.3512176,<2%
4190162,Kericho,Ainamoi,Kipchimchim,Kaparuso,S.mansoni,0,30,0,35.2645233,-0.3404454,<2%
4190162,Kericho,Ainamoi,Kipchimchim,Kaparuso,Taenia saginata,0,30,0,35.2645233,-0.3404454,<2%
4190162,Kericho,Ainamoi,Kipchimchim,Kaparuso,Taenia solium,0,30,0,35.2645233,-0.3404454,<2%
4190162,Kericho,Ainamoi,Kipchimchim,Kaparuso,Ascaris lumbricoides,0,30,0,35.2645233,-0.3404454,<2%
4190162,Kericho,Ainamoi,Kipchimchim,Kaparuso,Hookworm,0,30,0,35.2645233,-0.3404454,<2%
4190162,Kericho,Ainamoi,Kipchimchim,Kaparuso,dipstick haematobium,0,30,0,35.2645233,-0.3404454,<2%
4190162,Kericho,Ainamoi,Kipchimchim,Kaparuso,trichuris,0,30,0,35.2645233,-0.3404454,<2%
4190211,Kericho,Belgut,Chaik,Saosa,Ascaris lumbricoides,0,32,0,35.3129504,-0.4114162,<2%
4190211,Kericho,Belgut,Chaik,Saosa,Hookworm,0,32,0,35.3129504,-0.4114162,<2%
4190211,Kericho,Belgut,Chaik,Saosa,S.mansoni,0,32,0,35.3129504,-0.4114162,<2%
4190211,Kericho,Belgut,Chaik,Saosa,Taenia saginata,0,32,0,35.3129504,-0.4114162,<2%
4190211,Kericho,Belgut,Chaik,Saosa,dipstick haematobium,0,31,0,35.3129504,-0.4114162,<2%
4190211,Kericho,Belgut,Chaik,Saosa,trichuris,2,32,0.0625,35.3129504,-0.4114162,2%-<10%
4190211,Kericho,Belgut,Chaik,Saosa,Taenia solium,0,32,0,35.3129504,-0.4114162,<2%
4190212,Kericho,Belgut,Chaik,Tilwet,S.mansoni,1,32,0.03125,35.3171378,-0.363282,2%-<10%
4190212,Kericho,Belgut,Chaik,Tilwet,Taenia saginata,0,32,0,35.3171378,-0.363282,<2%
4190212,Kericho,Belgut,Chaik,Tilwet,Taenia solium,0,32,0,35.3171378,-0.363282,<2%
4190212,Kericho,Belgut,Chaik,Tilwet,Hookworm,0,32,0,35.3171378,-0.363282,<2%
4190212,Kericho,Belgut,Chaik,Tilwet,dipstick haematobium,1,31,0.032258064516129,35.3171378,-0.363282,2%-<10%
4190212,Kericho,Belgut,Chaik,Tilwet,trichuris,4,32,0.125,35.3171378,-0.363282,10%-<50%
4190212,Kericho,Belgut,Chaik,Tilwet,Ascaris lumbricoides,0,32,0,35.3171378,-0.363282,<2%
4190213,Kericho,Belgut,Chaik,Jamji,Ascaris lumbricoides,3,32,0.09375,35.1759083,-0.4650233,2%-<10%
4190213,Kericho,Belgut,Chaik,Jamji,S.mansoni,0,32,0,35.1759083,-0.4650233,<2%
4190213,Kericho,Belgut,Chaik,Jamji,Taenia saginata,0,32,0,35.1759083,-0.4650233,<2%
4190213,Kericho,Belgut,Chaik,Jamji,Taenia solium,0,32,0,35.1759083,-0.4650233,<2%
4190213,Kericho,Belgut,Chaik,Jamji,Hookworm,0,32,0,35.1759083,-0.4650233,<2%
4190213,Kericho,Belgut,Chaik,Jamji,trichuris,3,32,0.09375,35.1759083,-0.4650233,2%-<10%
4190213,Kericho,Belgut,Chaik,Jamji,dipstick haematobium,0,31,0,35.1759083,-0.4650233,<2%
4190221,Kericho,Belgut,Cheptororiet/Seretut,Kapsuser,Hookworm,0,30,0,35.222575,-0.4080633,<2%
4190221,Kericho,Belgut,Cheptororiet/Seretut,Kapsuser,S.mansoni,0,30,0,35.222575,-0.4080633,<2%
4190221,Kericho,Belgut,Cheptororiet/Seretut,Kapsuser,Taenia saginata,0,30,0,35.222575,-0.4080633,<2%
4190221,Kericho,Belgut,Cheptororiet/Seretut,Kapsuser,Taenia solium,0,30,0,35.222575,-0.4080633,<2%
4190221,Kericho,Belgut,Cheptororiet/Seretut,Kapsuser,dipstick haematobium,1,30,0.0333333333333333,35.222575,-0.4080633,2%-<10%
4190221,Kericho,Belgut,Cheptororiet/Seretut,Kapsuser,trichuris,0,30,0,35.222575,-0.4080633,<2%
4190221,Kericho,Belgut,Cheptororiet/Seretut,Kapsuser,Ascaris lumbricoides,1,30,0.0333333333333333,35.222575,-0.4080633,2%-<10%
4190222,Kericho,Belgut,Cheptororiet/Seretut,Kesagetiet,trichuris,0,30,0,35.1802291,-0.4290206,<2%
4190222,Kericho,Belgut,Cheptororiet/Seretut,Kesagetiet,S.mansoni,0,30,0,35.1802291,-0.4290206,<2%
4190222,Kericho,Belgut,Cheptororiet/Seretut,Kesagetiet,Taenia saginata,0,30,0,35.1802291,-0.4290206,<2%
4190222,Kericho,Belgut,Cheptororiet/Seretut,Kesagetiet,Ascaris lumbricoides,0,30,0,35.1802291,-0.4290206,<2%
4190222,Kericho,Belgut,Cheptororiet/Seretut,Kesagetiet,Hookworm,0,30,0,35.1802291,-0.4290206,<2%
4190222,Kericho,Belgut,Cheptororiet/Seretut,Kesagetiet,dipstick haematobium,0,30,0,35.1802291,-0.4290206,<2%
4190222,Kericho,Belgut,Cheptororiet/Seretut,Kesagetiet,Taenia solium,0,30,0,35.1802291,-0.4290206,<2%
4190223,Kericho,Belgut,Cheptororiet/Seretut,Chepkosilen,Hookworm,0,30,0,35.1793388,-0.4545628,<2%
4190223,Kericho,Belgut,Cheptororiet/Seretut,Chepkosilen,S.mansoni,0,30,0,35.1793388,-0.4545628,<2%
4190223,Kericho,Belgut,Cheptororiet/Seretut,Chepkosilen,Taenia saginata,0,30,0,35.1793388,-0.4545628,<2%
4190223,Kericho,Belgut,Cheptororiet/Seretut,Chepkosilen,Ascaris lumbricoides,1,30,0.0333333333333333,35.1793388,-0.4545628,2%-<10%
4190223,Kericho,Belgut,Cheptororiet/Seretut,Chepkosilen,Taenia solium,0,30,0,35.1793388,-0.4545628,<2%
4190223,Kericho,Belgut,Cheptororiet/Seretut,Chepkosilen,dipstick haematobium,0,30,0,35.1793388,-0.4545628,<2%
4190223,Kericho,Belgut,Cheptororiet/Seretut,Chepkosilen,trichuris,0,30,0,35.1793388,-0.4545628,<2%
4190231,Kericho,Belgut,Kabianga,Mobego,Ascaris lumbricoides,0,30,0,35.1499869,-0.4300333,<2%
4190231,Kericho,Belgut,Kabianga,Mobego,dipstick haematobium,2,30,0.0666666666666667,35.1499869,-0.4300333,2%-<10%
4190231,Kericho,Belgut,Kabianga,Mobego,trichuris,0,30,0,35.1499869,-0.4300333,<2%
4190231,Kericho,Belgut,Kabianga,Mobego,Taenia saginata,0,30,0,35.1499869,-0.4300333,<2%
4190231,Kericho,Belgut,Kabianga,Mobego,Hookworm,0,30,0,35.1499869,-0.4300333,<2%
4190231,Kericho,Belgut,Kabianga,Mobego,S.mansoni,0,30,0,35.1499869,-0.4300333,<2%
4190231,Kericho,Belgut,Kabianga,Mobego,Taenia solium,0,30,0,35.1499869,-0.4300333,<2%
4190232,Kericho,Belgut,Kabianga,Kamaas,Ascaris lumbricoides,0,30,0,35.1049688,-0.4594271,<2%
4190232,Kericho,Belgut,Kabianga,Kamaas,Hookworm,0,30,0,35.1049688,-0.4594271,<2%
4190232,Kericho,Belgut,Kabianga,Kamaas,Taenia saginata,0,30,0,35.1049688,-0.4594271,<2%
4190232,Kericho,Belgut,Kabianga,Kamaas,Taenia solium,0,30,0,35.1049688,-0.4594271,<2%
4190232,Kericho,Belgut,Kabianga,Kamaas,dipstick haematobium,4,30,0.133333333333333,35.1049688,-0.4594271,10%-<50%
4190232,Kericho,Belgut,Kabianga,Kamaas,trichuris,1,30,0.0333333333333333,35.1049688,-0.4594271,2%-<10%
4190232,Kericho,Belgut,Kabianga,Kamaas,S.mansoni,0,30,0,35.1049688,-0.4594271,<2%
4190233,Kericho,Belgut,Kabianga,Kapkures B,dipstick haematobium,0,30,0,35.0947843,-0.4366728,<2%
4190233,Kericho,Belgut,Kabianga,Kapkures B,trichuris,2,30,0.0666666666666667,35.0947843,-0.4366728,2%-<10%
4190233,Kericho,Belgut,Kabianga,Kapkures B,Taenia saginata,0,30,0,35.0947843,-0.4366728,<2%
4190233,Kericho,Belgut,Kabianga,Kapkures B,Ascaris lumbricoides,1,30,0.0333333333333333,35.0947843,-0.4366728,2%-<10%
4190233,Kericho,Belgut,Kabianga,Kapkures B,Hookworm,0,30,0,35.0947843,-0.4366728,<2%
4190233,Kericho,Belgut,Kabianga,Kapkures B,S.mansoni,0,30,0,35.0947843,-0.4366728,<2%
4190233,Kericho,Belgut,Kabianga,Kapkures B,Taenia solium,0,30,0,35.0947843,-0.4366728,<2%
4190241,Kericho,Belgut,Kapsuser,Kapnandet,Hookworm,0,30,0,35.2177567,-0.3615317,<2%
4190241,Kericho,Belgut,Kapsuser,Kapnandet,S.mansoni,0,30,0,35.2177567,-0.3615317,<2%
4190241,Kericho,Belgut,Kapsuser,Kapnandet,Ascaris lumbricoides,1,30,0.0333333333333333,35.2177567,-0.3615317,2%-<10%
4190241,Kericho,Belgut,Kapsuser,Kapnandet,Taenia solium,0,30,0,35.2177567,-0.3615317,<2%
4190241,Kericho,Belgut,Kapsuser,Kapnandet,dipstick haematobium,1,30,0.0333333333333333,35.2177567,-0.3615317,2%-<10%
4190241,Kericho,Belgut,Kapsuser,Kapnandet,trichuris,0,30,0,35.2177567,-0.3615317,<2%
4190241,Kericho,Belgut,Kapsuser,Kapnandet,Taenia saginata,0,30,0,35.2177567,-0.3615317,<2%
4190242,Kericho,Belgut,Kapsuser,Kaplemeiywet,dipstick haematobium,1,31,0.032258064516129,35.210881,-0.3732762,2%-<10%
4190242,Kericho,Belgut,Kapsuser,Kaplemeiywet,S.mansoni,0,31,0,35.210881,-0.3732762,<2%
4190242,Kericho,Belgut,Kapsuser,Kaplemeiywet,trichuris,0,31,0,35.210881,-0.3732762,<2%
4190242,Kericho,Belgut,Kapsuser,Kaplemeiywet,Ascaris lumbricoides,2,31,0.0645161290322581,35.210881,-0.3732762,2%-<10%
4190242,Kericho,Belgut,Kapsuser,Kaplemeiywet,Hookworm,0,31,0,35.210881,-0.3732762,<2%
4190242,Kericho,Belgut,Kapsuser,Kaplemeiywet,Taenia saginata,0,31,0,35.210881,-0.3732762,<2%
4190242,Kericho,Belgut,Kapsuser,Kaplemeiywet,Taenia solium,0,31,0,35.210881,-0.3732762,<2%
4190243,Kericho,Belgut,Kapsuser,Susumwet,S.mansoni,0,30,0,35.2208192,-0.3863853,<2%
4190243,Kericho,Belgut,Kapsuser,Susumwet,Hookworm,0,30,0,35.2208192,-0.3863853,<2%
4190243,Kericho,Belgut,Kapsuser,Susumwet,Taenia solium,0,30,0,35.2208192,-0.3863853,<2%
4190243,Kericho,Belgut,Kapsuser,Susumwet,dipstick haematobium,2,30,0.0666666666666667,35.2208192,-0.3863853,2%-<10%
4190243,Kericho,Belgut,Kapsuser,Susumwet,trichuris,1,30,0.0333333333333333,35.2208192,-0.3863853,2%-<10%
4190243,Kericho,Belgut,Kapsuser,Susumwet,Ascaris lumbricoides,2,30,0.0666666666666667,35.2208192,-0.3863853,2%-<10%
4190243,Kericho,Belgut,Kapsuser,Susumwet,Taenia saginata,0,30,0,35.2208192,-0.3863853,<2%
4190251,Kericho,Belgut,Waldai,Chyemen,S.mansoni,0,31,0,35.1665283,-0.3887517,<2%
4190251,Kericho,Belgut,Waldai,Chyemen,Taenia saginata,0,31,0,35.1665283,-0.3887517,<2%
4190251,Kericho,Belgut,Waldai,Chyemen,Ascaris lumbricoides,0,31,0,35.1665283,-0.3887517,<2%
4190251,Kericho,Belgut,Waldai,Chyemen,trichuris,0,31,0,35.1665283,-0.3887517,<2%
4190251,Kericho,Belgut,Waldai,Chyemen,Taenia solium,0,31,0,35.1665283,-0.3887517,<2%
4190251,Kericho,Belgut,Waldai,Chyemen,Hookworm,0,31,0,35.1665283,-0.3887517,<2%
4190251,Kericho,Belgut,Waldai,Chyemen,dipstick haematobium,1,31,0.032258064516129,35.1665283,-0.3887517,2%-<10%
4190252,Kericho,Belgut,Waldai,Cheronget,Ascaris lumbricoides,1,30,0.0333333333333333,35.1827953,-0.3347882,2%-<10%
4190252,Kericho,Belgut,Waldai,Cheronget,Hookworm,0,30,0,35.1827953,-0.3347882,<2%
4190252,Kericho,Belgut,Waldai,Cheronget,dipstick haematobium,1,30,0.0333333333333333,35.1827953,-0.3347882,2%-<10%
4190252,Kericho,Belgut,Waldai,Cheronget,S.mansoni,0,30,0,35.1827953,-0.3347882,<2%
4190252,Kericho,Belgut,Waldai,Cheronget,Taenia saginata,0,30,0,35.1827953,-0.3347882,<2%
4190252,Kericho,Belgut,Waldai,Cheronget,trichuris,0,30,0,35.1827953,-0.3347882,<2%
